'2211', 'popular', 'Popular'
'2212', 'New', 'new'
'2213', 'Fun & Scratch', 'mobilefun'
'2214', 'New Games', 'mobilenew'
'2215', 'home', 'home'
'2216', 'unpublished', 'unpublished'
'2217', 'Live', 'mobilelive'
'2218', 'Jackpots', 'mobilejackpots'
'2219', 'fun', 'fun'
'2220', 'Classic', 'classic'
'2233', 'Jackpots Mobile', 'mobilejackpots'
'2234', 'Live Mobile', 'mobilelive'
'2235', 'Red Tiger', 'redtiger'
'2236', 'Red Tiger', 'mobileredtiger'
'2237', 'Red Tiger', 'redtiger'
'2238', 'Red TIger', 'mobileredtiger'
'2239', 'Red Tiger', 'redtiger'
'2240', 'Red Tiger', 'mobileredtiger'
'2242', 'home', 'home_fi'
'2244', 'home', 'home_sv'
'2246', 'home', 'home_no'
'2247', 'Cards', 'mobilecards'
'2248', 'Poker', 'mobilepoker'
'2249', 'PlayNGo Mobile', 'mobileplayngo'
'2250', 'PlayNGo Desktop', 'desktopplayngo'
'2251', 'PlayNGo Desktop', 'desktopplayngo'
'2252', 'PlayNGo Mobile', 'mobileplayngo'
'2253', 'PlayNGo Desktop', 'desktopplayngo'
'2254', 'PlayNGo Mobile', 'mobileplayngo'
'2255', '_OLD_DELETE', 'card'
'2257', 'Cards Mobile', 'mobilecards'
'2258', 'Poker Mobile', 'mobilepoker'
'2259', 'Card Games', 'cards'
'2260', 'Jackpots - Germany', 'jackpots_de'
'2261', 'Jackpots - Norwegian', 'jackpots_no'
'2262', 'Jckpots - Sweden', 'jackpots_sv'
'2263', 'Jackpots - Finland', 'jackpots_fi'
'2266', 'Top Games - Norway', 'top_no'
'2267', 'Top Games - Finland', 'top_fi'
'2268', 'Top Games - Germany', 'top_de'
'2269', 'Top Games - Swedish', 'top_sv'
'2270', 'Recommended', 'recommended'
'2271', 'Recommended', 'mobilerecommended'
'2272', 'Recommended', 'recommended'
'2273', 'Recommended', 'mobilerecommended'
'2274', 'Recommended', 'recommended'
'2275', 'Recommended', 'mobilerecommended'
'2276', 'Recommended', 'recommended'
'2277', 'Recommended', 'mobilerecommended'
'2281', 'Collection Halloween', 'collectionhalloweenmobile'
'2282', 'Collection Halloween', 'collectionhalloweendeskto'
'2283', 'Loving', 'loving'
'2286', 'Collection Christmas', 'collectionxmasdesktop'
'2287', 'Collection Christmas', 'collectionxmasmobile'
'2288', 'Slots', 'slots'
'2289', 'Table', 'classic'
'2290', 'Poker Games', 'poker'
'2291', 'Fun Games', 'fun'
'2292', 'Bingo', 'ball'
'2293', 'Scratch Cards', 'scratch'
'2294', 'Virtual Games', 'virtual'
'2295', 'Favourite', 'favourite'
'2296', 'Top Games', 'top'
'2297', 'Jackpot', 'Jackpots'
'2298', 'Top Games', 'mobilepopular'
'2299', 'Slot Games', 'mobile-slots'
'2300', ' Bingo Games', 'mobilebingo'
'2301', 'Live casino', 'live'
'2302', 'New Games', 'new'
'2303', 'Blackjack', 'blackjack'
'2304', 'Roulette', 'roulette'
'2305', 'Fun & Scratch', 'mobilefun'
'2306', 'All', 'all'
'2307', 'New Games', 'mobilenew'
'2308', 'Table Games', 'mobiletable'
'2309', 'Jackpot Games', 'mobilejackpots'
'2310', 'All Games', 'mobileall'
'2311', 'Baccarat', 'baccarat'
'2312', 'Incoming', 'incoming'
'2319', 'Top Games', 'mobiletop'
'2320', 'Other Games', 'othergames'
'2321', 'Other Games', 'mobileothergames'
'2323', 'Other Games', 'other'
'2324', 'Other Games', 'mobileother'
'2325', 'Other Games', 'other'
'2326', 'Other Games', 'mobileother'
'2327', 'Slots', 'slots'
'2328', 'Table', 'classic'
'2329', 'Poker Games', 'poker'
'2330', 'Fun Games', 'fun'
'2331', 'Bingo', 'ball'
'2332', 'Scratch Cards', 'scratch'
'2333', 'Virtual Games', 'virtual'
'2334', 'Favourite', 'favourite'
'2335', 'Top Games', 'top'
'2336', 'Jackpot', 'Jackpots'
'2337', 'Top Games', 'mobilepopular'
'2338', 'Slot Games', 'mobile-slots'
'2339', ' Bingo Games', 'mobilebingo'
'2340', 'Live casino', 'live'
'2341', 'New Games', 'new'
'2342', 'Blackjack', 'blackjack'
'2343', 'Roulette', 'roulette'
'2344', 'Fun & Scratch', 'mobilefun'
'2345', 'All', 'all'
'2346', 'New Games', 'mobilenew'
'2347', 'Table Games', 'mobiletable'
'2348', 'Jackpot Games', 'mobilejackpots'
'2349', 'All Games', 'mobileall'
'2350', 'Baccarat', 'baccarat'
'2351', 'Incoming', 'incoming'
'2358', 'Collection Easter', 'collectioneasterdesktop'
'2359', 'Collection Easter', 'collectioneastermobile'
'2360', 'Top Games', 'topuk'
'2361', 'Top Games', 'topde'
'2362', 'Top Games', 'topse'
'2363', 'Top Games', 'topca'
'2364', 'Top Games', 'topno'
'2365', 'Top Games', 'topnz'
'2366', 'Top Games', 'topfi'
'2398', 'Top', 'mobilepopular'
'2399', 'New ', 'mobilenew'
'2400', 'Slots', 'mobile'
'2401', 'Jackpots', 'mobilejackpots'
'2402', 'Live Casino', 'mobilelive'
'2403', 'Table Games', 'mobiletable'
'2404', 'Other', 'mobilefun'
'2405', 'All', 'mobileall'
'2406', 'Top', 'Popular'
'2407', 'New ', 'new'
'2408', 'Slots', 'slots'
'2409', 'Jackpots', 'Jackpots'
'2410', 'Live Casino', 'live'
'2411', 'Table Games', 'table'
'2412', 'Other', 'other'
'2413', 'All', 'all'
'2415', 'Homepage', 'home'
'2416', 'Home Page', 'mobilehome'
'2417', 'Top Games Mobile', 'mobiletopca'
'2418', 'Top Games Mobile', 'mobiletopde'
'2419', 'Top Games Mobile', 'mobiletopfi'
'2420', 'Top Games Mobile', 'mobiletopno'
'2422', 'Top Games Mobile', 'mobiletopse'
'2423', 'Top Games Mobile', 'mobiletopnz'
'2424', 'Top Games Mobile', 'mobiletopuk'
'2425', 'Slots', 'slots'
'2426', 'Favourite', 'favourite'
'2427', 'Jackpot', 'Jackpots'
'2428', 'Top Games', 'mobilepopular'
'2429', 'Slot Games', 'mobile'
'2430', ' Table Games', 'mobiletable'
'2431', 'Live Casino', 'live'
'2432', 'Table', 'table'
'2433', 'Other', 'other'
'2434', 'Classic Slots', 'classicslots'
'2435', 'All', 'all'
'2436', 'popular', 'Popular'
'2437', 'New', 'new'
'2438', 'Fun & Scratch', 'mobilefun'
'2439', 'New Games', 'mobilenew'
'2440', 'home', 'home'
'2441', 'unpublished', 'unpublished'
'2442', 'Live', 'mobilelive'
'2443', 'Jackpots', 'mobilejackpots'
'2444', 'fun', 'fun'
'2445', 'Classic', 'classic'
'2446', 'Loving', 'loving'
'2456', 'top', 'top'
'2457', 'Top Games - New Zealand', 'top_nz'
'2458', 'Most Popular - New Zealand', 'mobilepopular_nz'
'2459', 'Other Games', 'mobileother'
